true_label,original_sent,noisy_label
2,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",2
2,The combined value of the orders is EUR 45mn .,2
2,- Counter your competitor 's strengths and target their weaknesses .,2
0,"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",2
0,Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,0
2,"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",2
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,2
2,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .",2
2,"Tekla 's defense business employs over 20 persons and is located in Espoo , Finland .",2
2,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",2
2,The first group of customers to be trained will be paint-shop owners and their assistants .,2
0,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",0
2,No financial information was provided .,2
2,The company has 120 employees and annual sales of approximately EUR16m .,2
0,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,0
2,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories .",2
2,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .",2
0,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,0
1,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .,1
1,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,1
2,"Sanoma also has an Executive Committee , in accordance with the Company 's Articles of Association , that prepares proposals for matters to be decided or noted by the Board of Directors .",2
1,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",1
2,"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow .",2
2,"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",2
1,`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,1
1,"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",1
1,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",1
2,"`` The industry is coming to an interesting fork in the road as both handset manufacturers and wireless carriers attempt to serve as the portal for Web-based service to your wireless handset , '' he wrote .",2
2,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago .",2
1,Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .,1
1,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",1
2,Autotank Group is part of Aspo 's Systems Division .,2
0,The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,0
2,He confirmed his view on July 6 .,2
2,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",2
2,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",2
2,"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",2
2,The profit after taxes was EUR 57.7 11.1 million .,2
0,"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 .",0
2,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,0
2,"Ethanol would be made from barley , and production could start in 2008 .",2
0,"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",0
0,Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,0
0,Cision says the sale will return its U.K. operation to profitability .,0
2,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .,2
0,`` Demand for sports equipment was good in 2005 .,0
2,"Jensen , Njastein and Mike Critch , the head of Dovre North America business unit , will report to Toivola .",2
1,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",1
1,Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,1
0,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",0
0,"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",2
2,"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",2
2,"Tyrvaan Sanomat , published twice a week by Tyrvaan Sanomat Oy , appears in Sastamala and Kiikoinen .",2
2,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .",2
0,"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .",0
2,"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports .",2
2,And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies .,2
1,Scanfil has also issued a profit warning .,1
1,"Operating profit decreased to nearly EUR 1.7 mn , however .",1
2,"The 19,200-square metre technology center is located near University of Tampere in central Tampere .",2
2,The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees .,2
2,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,2
